anime_id,title,anime_url,views,type,rating_avg
14628,Воительницы в бикини — Спецвыпуск,bikini-voini-spetsvipusk,16 907,Спешл,5.92
14621,Драгоценности Рури,dragocennosti-ruri,225 487,Сериал,8.67
14615,Безупречный мир — Фильм,bezuprechnyy-mir-film,19 693,ONA,5.77
14547,Единственный владыка мира 2,edinstvennyy-vladyka-mira-2,31 074,ONA,5.42
14533,Тень небес,tian-ying,22 829,ONA,5.97
14502,За гранью: Плевать на чувства — я тебя засужу,po-tu-storonu-granitsi-plevat-na-chuvstva-ya-tebya-zasuzhu,16 297,ONA,6.14
14501,Код Гиас: Восставший Лелуш — Император,kod-gias-vosstavshiy-lelush-imperator,33 150,Полнометражный фильм,8.29
14488,Ведьмы Маэбаси,vedmy-maebasi,21 413,Сериал,6.60
14487,Пинфэн и Хоги: Новый друг Нинимо,pinkfong-gwa-hogi-sae-chingu-ninimo,4 288,Малометражный сериал,3.67
14486,Пухляши,pochaazu,12 248,Малометражный сериал,5.89
14473,Судьба/Странная подделка PV,sudba-strannaya-poddelka-pv,41 587,Спешл,5.85
14472,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,izgnannyy-reinkarnirovannyy-tyazhelyy-rycar-ne-imeet-sebe-ravnyh-v-znaniyah-igry,99 926,Сериал,0.00
14458,"Покинув группу А-ранга, я направился вместе со своими бывшими учениками в глубины лабиринта",pokinuv-gruppu-a-ranga-ya-napravilsya-vmeste-so-svoimi-byvshimi-uchenikami-v-glubiny-labirinta,900 934,Сериал,6.94
14457,Синран: Смысл жизни,shinran-jinsei-no-mokuteki,4 306,Полнометражный фильм,5.50
14456,Мобильный воин Гандам: Происхождение — Фильм,mobilnyy-voin-gandam-proishozhdenie-filmy,6 619,Полнометражный фильм,5.89
14455,Гинтама в кино: Кинтама,gintama-on-theater-2d-kintama-hen,13 654,Полнометражный фильм,7.58
14433,Четвёртая годовщина «Лазурного пути»: День в портовом кафе-мороженом,chetvertaya-godovshchina-lazurnogo-puti-den-portovom-kafe-morozhenom,6 086,ONA,5.00
14412,Инадзума 11 — Фильм: Пролог к новым героям,inazuma-eleven-aratanaru-eiyuu-tachi-no-joshou,7 884,Полнометражный фильм,7.00
14411,Инадзума 11 — Фильм: Легендарный старт,inazuma-eleven-soushuuhen-densetsu-no-kickoff,7 764,Полнометражный фильм,6.75
14405,Дракон Раджа: Эпизод 0,drakon-radzha-epizod-0,119 200,ONA,7.57
14389,Смертельная игра ради еды на столе,shibou-yuugi-de-meshi-wo-kuu,365 195,Сериал,7.35
14388,Добро пожаловать в класс превосходства 4,dobro-pozhalovat-v-klass-prevoshodstva-4-vtoroy-god-pervyy-semestr,2 376 205,Сериал,8.45
14361,Великий детектив Шерлок Холмс: Большой побег,velikiy-detektiv-sherlok-holms-bolshoy-pobeg,5 148,Полнометражный фильм,3.80
14335,Причина полюбить её: Экстра,prichina-polyubit-ee-ekstra,64 389,ONA,7.87
14334,Межкультурный обмен с девушкой у игровых автоматов,mezhkulturnyy-obmen-s-devushkoy-u-igrovyh-avtomatov,42 600,Сериал,7.50
14323,Апокалипсис: Отель,apocalypse-hotel,92 019,Сериал,8.29
14312,Туманный холм пяти стихий ONA,tumanniy-holm-pyati-stihiy-ona,8 966,ONA,4.37
14296,Бананя: Вокруг света,bananya-vokrug-sveta,8 582,ONA,6.38
14295,Дракон Раджа 2,drakon-radzha-2,669 358,ONA,8.39
14284,Магическая битва: Тайная проверка/Преждевременная смерть,jujutsu-kaisen-kaigyoku-gyokusetsu,448 299,Полнометражный фильм,7.25
14263,Картофельные младенцы,kartofelnie-mladentsi,4 006,ONA,6.00
14247,Вечное царство богов,vechnoe-carstvo-bogov,41 701,ONA,6.45
14246,Принц драконов 6,prints-drakonov-6,13 143,ONA,7.12
14240,Шальной последний босс явился!,yasei-no-last-boss-ga-arawareta,1 352 652,Сериал,8.11
14229,Туманные рыцари,tumannie-ritsari,10 593,ONA,3.15
14228,Портрет Цзянху: Реки и озёра 2,portret-tszyanhu-reki-ozera-2,11 456,ONA,5.19
14222,Пукка,pukka-tv-1,7 402,Сериал,7.22
14221,Пукка 2,pukka-2,4 964,Сериал,6.14
14215,Хранители ветра,hraniteli-vetra,8 831,Полнометражный фильм,5.87
14209,Девушки-пони: Серая Золушка,devushki-poni-zolushka-grey,183 987,Сериал,8.65
14207,Провидение 3,providenie-3,9 246,ONA,0.00
14197,Портрет Цзянху: Туманные рыцари,portret-tszyanhu-tumannie-ritsari,5 113,ONA,3.00
14196,Пукка: Забавная любовь,pukka-ona,5 866,ONA,6.43
14191,Бессмертие: Бессмертный пожиратель морей,bessmertie-4,38 796,ONA,7.17
14182,Сильвания. Лесная семейка,silvaniya-lesnaya-semeyka,4 727,Полнометражный фильм,5.55
